,위      치,아파트명,동수,층수,세대수,인구수,건축 연도,lat,lng,연식,score
1699,진천로3길99,하나로명사마을,1,8,44,154,2003,35.809694799999995,128.52087849999998,17,20
1700,진천로4길39,진천우방,2,14,210,735,1993,35.8115233,128.5277632,27,30
1701,진천로7길47,진천세광,2,18,249,872,1996,35.8108285,128.52299720000002,24,30
1702,진천로10길17,진천힐스,1,10,18,54,2014,35.8112865,128.5264452,6,10
1703,진천로16길85,진천월성위너파크,1,14,78,273,2003,35.8171495,128.52755259999998,17,20
1704,진천로18길10,이안진천,6,24,294,1029,2006,35.8161467,128.5243644,14,20
1705,진천로18길59,성창 리젠시,1,12,40,140,2004,35.817951,128.5258448,16,20
1706,진천로18길66,삼영로얄팔레스,1,11,20,70,2002,35.8175343,128.52631680000002,18,20
1707,진천로18길66,삼영로얄팔레스,1,11,20,70,2002,35.8175343,128.52631680000002,18,20
1708,진천로18길70,삼영로얄팔레스,1,11,20,70,2002,35.817611799999995,128.5265387,18,20
1709,파도고개로66,타워 하이츠,1,6,12,42,2002,35.853615600000005,128.5712523,18,20
1710,학산남로90,우방송현하이츠,10,20,834,2919,2002,35.8250511,128.5428026,18,20
1711,학산로15,월성서한,5,15,639,2237,1992,35.8276496,128.53027609999998,28,30
1712,학산로30,월성보성 1단지,8,15,1185,4148,1991,35.82768170000001,128.5336276,29,30
1713,학산로220,금성,1,5,40,140,1980,35.8336267,128.55044850000002,40,40
1714,학산로2길11,월성우방,5,15,421,1474,1991,35.8264284,128.5323033,29,30
1715,학산로2길24,월성청구,3,15,434,1519,1991,35.8250348,128.5321269,29,30
1716,학산로2길27,월성화성,4,15,385,1348,1991,35.8254546,128.5333991,29,30
1717,학산로2길39,월성영남,3,15,375,1313,1991,35.824599,128.534675,29,30
1718,학산로7길5,월성동서,4,15,300,1050,1991,35.8287845,128.5318819,29,30
1719,학산로7길27,월성보성 2단지,6,15,551,1929,1991,35.830565500000006,128.5302689,29,30
1720,학산로7길39,월성주공 3단지,6,15,1482,5187,1991,35.832631899999996,128.530545,29,30
1721,학산로19길68,본동 디오빌,1,9,16,56,2002,35.8353431,128.53622479999999,18,20
1722,학산로19길72,본동 디오빌,1,9,16,56,2002,35.835496299999996,128.5362302,18,20
1723,학산로19길74,장목 아트빌,1,9,16,56,2002,35.8356395,128.5362566,18,20
1724,학산로25길27,정오드림타운,1,8,19,67,2002,35.8350501,128.5404754,18,20
1725,학산로47길14,삼광,1,5,30,105,1981,35.8345472,128.5517587,39,40
1726,학산로50길18-6,송림 하나로,1,5,40,140,1997,35.8332994,128.55223490000003,23,30
1727,한들로31,장기누림타운,4,20,356,1246,2002,35.8475006,128.5284034,18,20
1728,한들로36,영남네오빌파크,7,20,836,2926,2004,35.8475043,128.5267395,16,20
1729,한들로55,장기초록나라,12,20,976,3416,2000,35.845747100000004,128.529108,20,30
1730,한들로70,장기파랑새마을,13,20,1216,4256,2001,35.8454555,128.5269595,19,20
1731,한실로29,나래마을,15,20,1060,3710,1997,35.8085412,128.5297385,23,30
1732,한실로30,아람마을,15,20,1348,4718,1997,35.8065976,128.53001,23,30
1733,한실로49,"한실들마을②,⑤",11,20,1119,3917,1996,35.808542100000004,128.5335958,24,30
1734,한실로49,한실들마을①,5,15,534,1869,1996,35.808542100000004,128.5335958,24,30
1735,한실로117,대곡사계절타운,14,20,1200,4200,1997,35.8082468,128.5381737,23,30
1736,한실로134,미리샘 마을,14,20,1120,3920,1997,35.8057682,128.5411787,23,30
1737,한실로135,가람마을 1차,5,18,526,1841,1997,35.8074717,128.5409723,23,30
1738,한실로135,가람마을 2차,11,20,920,3220,1997,35.8074717,128.5409723,23,30
1739,한실로6길123,수목원서한이다음,12,20,849,2972,2018,35.7979817,128.52890490000001,2,10
1740,호산로125,성서삼성명가타운,21,20,1999,6997,2000,35.8508393,128.4756956,20,30
1741,호산로126,삼성 한국형,18,20,1709,5982,1999,35.851126799999996,128.480025,21,30
1742,화암로372,장원트윈빌두솔동,1,10,18,63,2003,35.8065674,128.521044,17,20
1743,화암로372,장원트윈빌한솔동,1,10,18,63,2003,35.8065674,128.521044,17,20
1744,가창로1018,가창중석타운,3,18,360,1074,1997,35.775095799999995,128.6409069,23,30
1745,가창로216길25,달성용계국민임대,5,15,302,950,2005,35.802929999999996,128.6246283,15,20
1746,가창로216길55,국태모닝포유,3,20,150,476,2005,35.8039869,128.6240092,15,20
1747,과학마을로70,과학마을청아람,9,22,895,　,2016,35.6561086,128.41486940000001,4,10
1748,과학마을로2길6,달성2차청아람,13,20,1228,4500,2011,35.65444859999999,128.4149028,9,10
1749,과학마을로3길14,국가산단반도유보라아이비파크,9,25,813,　,2017,35.657301399999994,128.4176101,3,10
1750,교항제림길10,옥포제림뉴타운,4,15,479,1411,1999,35.789097,128.4432254,21,30
1751,금포로75-20,달성 우신미가뷰,8,32,701,　,2018,35.773173299999996,128.4237205,2,10
1752,남리3길18,경림 빌라트,1,7,14,56,2006,35.72326760000001,128.4514876,14,20
1753,남리길7,평광 아파트,8,6,396,804,1991,35.7264833,128.4493901,29,30
1754,남리길48,논공주공아파트,4,18,360,1128,1997,35.7231047,128.4499735,23,30
1755,논공로7길55,논공삼주아파트,5,5,324,839,1990,35.7317765,128.4392541,30,0
1756,논공로7길73,논공청구아파트,6,15,511,1746,1992,35.73123340000001,128.4413548,28,30
1757,논공로9길39,경일 아파트,8,5,330,352,1987,35.7312264,128.4393163,33,40
1758,논공로21길15,"평광현대1,2차",5,5,340,642,1989,35.7306208,128.44371040000001,31,40
1759,논공로23길14,논공성원아파트,6,25,1364,4016,1996,35.731089700000005,128.44610079999998,24,30
1760,논공중앙로22길12,논공평광행복타운,2,15,180,625,2004,35.7255599,128.44756329999998,16,20
1761,논공중앙로22길36,논공연합우방타운,1,22,250,732,1996,35.7236615,128.44906699999999,24,30
1762,다사로50,죽곡삼정그린코아더베스트,7,35,929,　,2018,35.875809000000004,128.4758575,2,10
1763,다사역로60,다사e-편한세상,4,30,785,2249,2008,35.8680143,128.4570533,12,20
1764,달구벌대로770,강창우방타운,4,25,493,1529,1997,35.8608316,128.4570707,23,30
1765,달구벌대로786,강창 그린빌,1,22,117,345,2000,35.86167929999999,128.4574365,20,30
1766,월곡로27길27,상인 아트빌,1,14,82,287,2001,35.8091055,128.54583540000002,19,20
1767,월곡로45길49,고려낙원,8,5,430,1505,1988,35.8130096,128.53955359999998,32,40
1768,월배로30,달맞이,1,12,103,361,1992,35.812114,128.51836809999998,28,30
1769,월배로51,진천역AK그랑폴리스(주상복합),2,30,212,742,2013,35.81643090000001,128.5300665,7,10
1770,월배로71,진천트윈팰리스,1,25,192,672,2006,35.814166,128.5221936,14,20
1771,월배로80,진천대성스카이렉스,3,32,446,1561,2008,35.8133557,128.5236534,12,20
1772,월배로117-2,드림캐슬,1,10,16,56,2018,35.8150466,128.5271613,2,10
1773,월배로124-12,월배제니스,1,11,18,63,2018,35.81451029999999,128.5277797,2,10
1774,월배로132,대금로얄아파트,1,12,70,245,2003,35.814945,128.5287398,17,20
1775,월배로183,상인대성스카이렉스,4,26,386,1351,2007,35.818305200000005,128.5332096,13,20
1776,월배로245,상인화성화이츠,3,20,222,777,1999,35.8205027,128.5398611,21,30
1777,월배로280,송현주공3단지,10,15,1080,3780,1986,35.8199581,128.5439044,34,40
1778,월배로340,앞산청구제네스,5,22,414,1449,2002,35.825632899999995,128.5482617,18,20
1779,월배로 367,힐트리움,1,10,25,75,2016,35.82781129999999,128.5486828,4,10
1780,월배로403,명가아파트,1,12,30,105,2003,35.8305467,128.55086770000003,17,20
1781,월배로420,동서송현해맞이,5,5,250,875,1987,35.8313498,128.55322859999998,33,40
1782,월배로5길76,대구월배아이파크 2차,19,29,2134,6402,2016,35.8146487,128.5145473,4,10
1783,월배로11길9-15,진천역 화성파트리젠시  2단지,1,27,172,602,2007,35.8134336,128.51899740000002,13,20
1784,월배로11길9-16,진천역 화성파트리젠시  1단지,1,28,113,396,2007,35.8142345,128.5188676,13,20
1785,월배로11길33,진천역AK그랑폴리스,17,30,1494,5229,2013,35.8147896,128.5184275,7,10
1786,월배로14길43,진천현대2차,1,22,204,714,1995,35.81162030000001,128.5220618,25,30
1787,월배로22길14,뷰티하이츠,1,10,18,63,2003,35.8140363,128.52611670000002,17,20
1788,월배로22길24,그린파크,1,10,18,63,2003,35.8135433,128.5258976,17,20
1789,월배로22길35,테마 스카이빌,1,10,18,63,2002,35.812837200000004,128.5263976,18,20
1790,명곡로101,명곡미래빌2단지,8,20,1032,3039,2000,35.7882278,128.5017602,20,30
1791,명곡로130,명곡미래빌3단지,8,20,716,2184,2000,35.7882278,128.5017602,20,30
1792,명천로57,대곡역 그린빌,16,15,1170,3575,2003,35.80382410000001,128.51151399999998,17,20
1793,명천로243,명곡미래빌5단지,7,20,762,2378,2001,35.7977458,128.4928982,19,20
1794,본리로102,세광무지개마을,3,18,475,1293,2001,35.7949013,128.4541937,19,20
1795,비슬로1941,옥포lh허브시티,11,18,815,　,2015,35.785424299999995,128.4538125,5,10
1796,비슬로2001,옥포이진캐스빌,9,18,474,　,2017,35.7735783,128.4202301,3,10
1797,비슬로2545,화원이진캐스빌,9,38,830,　,2017,35.8023273,128.495105,3,10
1798,비슬로2674,청구청탑맨션,1,24,220,674,1995,35.807207899999995,128.50807460000001,25,30
1799,비슬로2679,한우 아파트,7,5,360,664,1984,35.8083645,128.50843940000001,36,40
1800,비슬로2715,청구청룡맨션,2,25,231,675,1995,35.810423799999995,128.5121151,25,30
1801,비슬로120길13,달성현풍주공,6,5,230,506,1985,35.6925021,128.4441699,35,40
1802,비슬로136길28,백조맨션,1,5,19,53,1995,35.6960644,128.44239299999998,25,30
1803,비슬로208길28,경림웰빙하이츠,1,10,19,72,2005,35.7276393,128.43652649999999,15,20
1804,비슬로447길11,달성삼환나우빌,5,27,349,950,2007,35.7908068,128.4654222,13,20
1805,비슬로447길56,미진 이지비아,10,33,1278,　,2017,35.791857,128.46608600000002,3,10
1806,비슬로491길13,성화한빛아파트,1,15,192,602,1995,35.7983222,128.4859261,25,30
1807,비슬로525길21,동서동산아파트,6,5,260,827,1989,35.8069761,128.50208700000002,31,40
1808,비슬로525길37,천내평광 2차타운,6,5,188,616,1992,35.8077803,128.5011737,28,30
1809,비슬로525길48,에덴타운,4,5,128,421,1992,35.80912920000001,128.5008358,28,30
1810,비슬로539길5,청구청산맨션,1,25,217,653,1997,35.8088943,128.5095548,23,30
1811,비슬로539길17,삼우청솔타운,3,20,498,1430,1997,35.8099861,128.5084165,23,30
1812,비슬로539길35,대곡역 래미안,11,29,1451,4704,2007,35.8113563,128.50710619999998,13,20
1813,세천남로35,북죽곡제일풍경채프라임,15,29,1457,　,2017,35.8746539,128.4713227,3,10
1814,세천로160,북죽곡엠코타운더솔레뉴,10,25,1096,　,2016,35.87267670000001,128.4756405,4,10
1815,세천로182-10,현대썬앤빌대구,3,33,283,　,2017,35.87267670000001,128.4756405,3,10
1816,세천로187,대구세천한라비발디,9,33,1204,　,2016,35.87267670000001,128.4756405,4,10
1817,세천북로10,세천삼정그린코아더베스트 1단지,5,23,316,　,2017,35.8796061,128.4762,3,10
1818,세천북로20,세천삼정그린코아더베스트 2단지,3,25,254,　,2017,35.8773784,128.4740954,3,10
1819,왕선로26,죽곡하우젠트아너스빌,6,21,605,1949,2008,35.8609268,128.4651353,12,20
1820,왕선로49,강창동서아파트,2,15,296,954,1993,35.8641799,128.4632198,27,30
1821,용호로6,평광현대 3차,8,6,424,1088,1990,35.7274653,128.4468654,30,0
1822,죽곡1길42,대실역e-편한세상,5,26,698,2163,2008,35.8545113,128.46300970000001,12,20
1823,죽곡2길6,강창태성그린시티,4,20,932,2771,1996,35.8569029,128.4615145,24,30
1824,테크노대로165,테크노폴리스제일풍경채센트럴,16,22,1029,　,2016,35.690739,128.465328,4,10
1825,테크노대로195,테크노폴리스반도유보라아이비파크,12,18,845,　,2016,35.871435399999996,128.60144499999998,4,10
1826,테크노대로5길57,테크노폴리스남해오네뜨2차,11,20,759,　,2016,35.694134600000005,128.4652538,4,10
1827,테크노대로5길58,테크노폴리스호반베르디움,12,22,770,　,2016,35.871435399999996,128.60144499999998,4,10
1828,테크노대로5길79,테크노폴리스진아리채,11,22,730,　,2016,35.6960759,128.4653091,4,10
1829,테크노대로5길80,테크노폴리스호반베르디움더클래스,13,20,887,　,2016,35.696819500000004,128.4678271,4,10
1830,테크노북로164,테크노폴리스하나리움퀸즈파크,11,12,908,　,2015,35.6960206,128.46235520000002,5,10
1831,테크노북로165,테크노폴리스화성파크드림,10,18,639,　,2016,35.697736,128.4621995,4,10
1832,비슬로539길38,신동아 파밀리에,6,24,425,1435,2007,35.8112907,128.5091961,13,20
1833,사문진로349,화원 삼주타운,2,20,435,1281,2000,35.80812529999999,128.4885263,20,30
1834,사문진로6길17,화원 한샘타운,2,13,288,976,2000,35.804376700000006,128.4924999,20,30
1835,서재로120,서재화진금봉타운,9,20,810,2700,1996,35.874375799999996,128.4987478,24,30
1836,서재로7길23,에코폴리스 동화아이위시2차,8,25,933,　,2016,35.8708826,128.4900171,4,10
1837,서재로7길25,에코폴리스동화아이위시3차,15,25,1553,　,2017,35.8708826,128.4900171,3,10
1838,서재로12길38,에코폴리스 동화아이위시1차,6,27,839,　,2015,35.8672055,128.4920545,5,10
1839,서재로12길41-16,와룡건영캐스빌,9,15,415,1309,2005,35.867070399999996,128.4948707,15,20
1840,서재로14길2,서재 휴먼시아,8,15,757,1524,2010,35.8685892,128.4972753,10,20
1841,서재로24길29,신성서진흥더블파크,5,23,667,2238,2007,35.872770200000005,128.5001397,13,20
1842,서재로27길42,신성서화성파크드림,6,25,534,1696,2007,35.8749049,128.4959216,13,20
1843,서재로28길39,서재 우방타운,3,19,520,1645,2002,35.875132799999996,128.4998766,18,20
1844,서재로30길6-3,서재태진아파트,1,9,16,35,2003,35.875739,128.4978006,17,20
1845,서재로30길7,서재2차 보성타운 ,6,20,634,2033,1999,35.87717190000001,128.4978373,21,30
1846,서재로30길17,서재보성타운,8,20,740,2496,1997,35.8766763,128.49976329999998,23,30
1847,서재본길10,에이스 아파트,1,10,42,120,2003,35.872301,128.49614240000002,17,20
1848,성암로25,대구본리 2단지,6,10,414,1269,2003,35.8013846,128.5103588,17,20
1849,성화로4길13,화원태왕타운,9,18,741,2478,1995,35.8026226,128.49143130000002,25,30
1850,성화로6길5,화원대백아파트,4,15,270,861,1993,35.8014824,128.48966059999998,27,30
1851,테크노북로2길9,테크노폴리스일동미라주더파크,10,21,870,　,2017,35.81480820000001,128.49126940000002,3,10
1852,테크노북로2길10,테크노폴리스lh천년나무1단지,8,24,1390,　,2015,35.69079620000001,128.44998429999998,5,10
1853,테크노북로2길30,테크노폴리스lh천년나무2단지,7,21,1126,　,2016,35.690437700000004,128.4520075,4,10
1854,테크노북로4길11,테크노폴리스남해오네뜨1차,10,25,792,　,2015,35.871435399999996,128.60144499999998,5,10
1855,테크노북로4길27,테크노폴리스lh천년나무3단지,4,21,1020,　,2017,35.6945334,128.45664820000002,3,10
1856,테크노북로9길16,테크노폴리스우미린,10,22,827,　,2015,35.692568,128.4652019,5,10
1857,테크노북로9길42,테크노폴리스힐데스하임,10,22,670,　,2015,35.72942020000001,128.4410283,5,10
1858,테크노상업로33,테크노폴리스서한이다음,11,22,637,2070,2014,35.6921373,128.4530865,6,10
1859,테크노상업로49,테크노폴리스제일풍경채더퍼스트,11,18,601,　,2016,35.871435399999996,128.60144499999998,4,10
1860,테크노상업로111,테크노폴리스4단지,9,21,922,　,2017,35.871435399999996,128.60144499999998,3,10
1861,테크노순환로423,중흥s클래스,11,22,710,　,2018,35.871435399999996,128.60144499999998,2,10
1862,현풍동로23,학산아파트,7,5,380,798,1987,35.693361100000004,128.4482838,33,40
1863,현풍동로47-1,제일탑스빌,1,7,19,76,1997,35.6948249,128.4502268,23,30
1864,현퐁동로20길48-2,현풍상리군영주택,2,6,44,114,1991,35.877673,128.6132731,29,30
1865,현풍동로20길48-2,대호사원아파트,1,5,40,84,1991,35.7021481,128.4541223,29,30
1866,현풍로24길6,제일아파트,1,10,72,198,1992,35.69654370000001,128.4514475,28,30
1867,현풍중앙로14길85,금성아파트,2,5,99,289,1990,35.6942393,128.4496743,30,0
1868,화암로120,명곡미래빌4단지,11,20,800,2341,2000,35.798101,128.4998716,20,30
1869,화원로10,영남아파트,4,5,170,536,1989,35.806017499999996,128.5009114,31,40
1870,화원로26,천내우방맨션,5,5,220,713,1991,35.8070499,128.50017659999997,29,30
1871,화원로36,창신맨션,8,5,302,1027,1990,35.8083717,128.4996383,30,0
1872,화원로3길66,화원태왕리더스,6,17,321,1118,2005,35.805770200000005,128.4977365,15,20
1873,달구벌대로790,강창1차삼산타운,3,25,721,1589,1995,35.8616634,128.4582935,25,30
1874,달구벌대로802,태왕드림하이츠,4,25,282,889,2000,35.86193170000001,128.4595373,20,30
1875,달구벌대로802-1,강창한서꼼빠니아,3,23,448,1261,1996,35.8608272,128.4593959,24,30
1876,달구벌대로812,강창 하이츠,6,25,998,2589,1999,35.8609717,128.4609679,21,30
1877,달구벌대로842-7,강창훼밀리아파트,4,15,257,771,1996,35.8593354,128.4615419,24,30
1878,달구벌대로174길50,협성 휴포레  대구죽곡,11,23,783,　,2018,35.8581966,128.4621828,2,10
1879,대실역남로11,죽곡청아람5단지,7,20,742,　,2017,35.902168700000004,128.849098,3,10
1880,대실역남로33,죽곡청아람리슈빌 3단지,8,20,597,1791,2012,35.902168700000004,128.849098,8,10
1881,대실역남로35,죽곡청아람리슈빌 4단지,5,20,304,740,2011,35.902168700000004,128.849098,9,10
1882,대실역남로50,죽곡한신휴플러스,7,27,933,　,2016,35.902168700000004,128.849098,4,10
1883,대실역남로93,죽곡청아람푸르지오2단지,7,20,544,1632,2012,35.902168700000004,128.849098,8,10
1884,대실역북로16,죽곡청아람푸르지오1단지,4,21,214,1000,2011,35.902168700000004,128.849098,9,10
1885,대실역북로26,대실역청아람2단지,12,23,1316,4136,2008,35.902168700000004,128.849098,12,20
1886,대실역북로38,대실역청아람1단지,7,24,769,2364,2008,35.902168700000004,128.849098,12,20
1887,대실역북로55,대실역동화아이위시,6,23,583,1921,2008,35.902168700000004,128.849098,12,20
1888,대실역북로1길6,죽곡휴먼시아1단지,7,15,594,1706,2008,35.902168700000004,128.849098,12,20
1889,돌미로51,옥포lh천년나무2단지,12,18,1366,　,2015,35.871435399999996,128.60144499999998,5,10
1890,돌미로70,옥포대성베르힐4단지,19,18,1067,　,2016,35.871435399999996,128.60144499999998,4,10
1891,돌미로2길15,옥포lh천년나무3단지,13,18,791,　,2016,35.8063843,128.5022887,4,10
1892,돌미로8길19,옥포대성베르힐6단지,7,18,391,　,2018,35.871435399999996,128.60144499999998,2,10
1893,매곡로14길13,다사주공아파트,10,15,801,2036,2006,35.8660136,128.4565335,14,20
1894,매곡로14길622,다사한일유앤아이,6,25,678,1839,2008,35.866364700000005,128.4556091,12,20
1895,명곡로11,명곡미래빌1단지,11,20,976,3292,2000,35.799149299999996,128.4981201,20,30
